ObservatoryID,UnitID,EventID,Filename,Filetype,PlateNumber,Position,Download URL
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20210225_20210819,5266136,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dbb03ec7-91c3-4414-af71-b4e09e50b0cd.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266236,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f39f1c0f-f975-4cd4-bdac-b7b52bbd04e3.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574079,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dfc2ef59-188c-4dd4-b7ec-2d821d25202c.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574157,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/21d1a266-47e9-4155-84fc-55c86faf8bf8.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574141,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/254f8035-cbd1-45aa-b52a-d02963c44531.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574167,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/16bcf6bc-1b20-4f3b-8ece-96828e1e924b.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574145,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/58af7a0a-6483-4259-8928-cb7295258a79.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574063,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/873ff5d7-e46d-414c-90a5-969e517f0f2a.jpg
BelgiumCoast,AJJCD89,ARMS_BelgiumCoast_AJJCD89_20210225_20210819,5266273,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c536b8ab-97a9-4518-9cdb-f2598b64248f.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574186,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2f3e2a87-9271-4349-9f53-fee1866cd3a7.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575133,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8f03035a-1a44-465d-a832-88f405805aec.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574187,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/30989180-3beb-4ac8-8601-7e83d88293ff.jpg
BelgiumCoast,AJJCD89,ARMS_BelgiumCoast_AJJCD89_20210225_20210819,5266277,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/12c557bd-fbf1-4554-9f18-fdd46bc015a0.jpg
BelgiumCoast,BirkenfelsB,ARMS_BelgiumCoast_BirkenfelsB_20200617_20210309,3766739,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/96723cff-4fd9-410e-a520-37eea68738ce.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266249,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/385aadbd-f90f-444d-8367-c9c926a618d5.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574188,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d1da692b-4b5b-43c9-ab7d-de9051618b49.jpg
